,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
298,2016-06-09,964.36,842.084,20.0,47.002,903.222,7.3225
299,2016-06-10,986.902,823.668,23.75,45.378,905.2850000000001,7.3925
300,2016-06-13,997.112,832.587,23.75,47.362,914.8495,7.7225
301,2016-06-14,1030.754,881.839,28.0,49.09,956.2964999999999,8.0705
302,2016-06-15,1046.098,895.361,28.8,49.974,970.7294999999999,8.076
303,2016-06-16,1094.442,938.085,26.667,50.524,1016.2635,8.2205
304,2016-06-17,1063.858,911.111,27.5,49.902,987.4845,8.05
306,2016-06-21,1020.225,892.38,23.333,46.461,956.3025,7.8225
307,2016-06-22,1043.997,873.463,23.75,47.073,958.73,7.7815
308,2016-06-23,1023.294,854.819,23.75,46.468,939.0564999999999,7.7305
309,2016-06-24,1062.554,909.609,24.0,48.105,986.0815,8.5585
310,2016-06-27,1165.847,936.103,27.0,51.652,1050.975,8.595
311,2016-06-28,1138.167,955.084,27.333,51.01,1046.6254999999999,8.5215
312,2016-06-29,1127.532,945.891,26.0,50.579,1036.7115,8.164
313,2016-06-30,1090.511,913.78,29.833,51.311,1002.1455,8.1055
314,2016-07-01,1074.869,900.256,24.0,48.029,987.5625,7.8185
315,2016-07-04,1050.503,878.989,24.0,47.179,964.746,7.847
316,2016-07-05,1063.549,890.305,24.0,47.587,976.9269999999999,7.9005
317,2016-07-06,1065.308,891.885,29.833,50.367,978.5965,7.9135
318,2016-07-07,1075.579,900.747,30.0,50.77,988.163,7.8405
319,2016-07-08,1076.248,901.285,29.833,50.689,988.7665,7.9035
320,2016-07-11,1073.996,899.245,30.0,50.636,986.6205,7.816
321,2016-07-12,1072.238,897.562,28.8,49.963,984.9000000000001,7.787
322,2016-07-13,1062.9,889.319,29.833,50.141,976.1095,7.7665
323,2016-07-14,1057.18,884.399,28.167,49.121,970.7895000000001,7.732
324,2016-07-15,1056.603,883.799,27.333,48.682,970.201,7.7435
325,2016-07-18,1064.33,890.338,29.143,49.746,977.334,7.773
326,2016-07-19,1059.37,885.989,29.143,49.562,972.6795,7.8515
327,2016-07-20,1046.171,874.491,29.143,49.101,960.331,7.8685
328,2016-07-21,1057.084,883.877,29.833,49.78,970.4805,7.907
329,2016-07-22,1059.652,886.06,29.833,49.846,972.856,7.8975
330,2016-07-25,1052.579,879.776,28.8,49.046,966.1775,7.995
331,2016-07-26,1053.24,880.269,28.8,49.047,966.7545,8.031
332,2016-07-27,1061.608,887.564,28.8,49.307,974.586,7.9935
333,2016-07-28,1053.132,880.245,30.667,48.558,966.6885,7.993
334,2016-07-29,1059.208,885.541,30.667,48.742,972.3745000000001,8.097
335,2016-08-01,1057.543,884.124,28.333,48.857,970.8335,8.117
336,2016-08-02,1059.903,886.087,25.833,47.742,972.995,8.166
337,2016-08-03,1060.695,886.729,27.857,48.691,973.712,8.2035
338,2016-08-04,1061.157,887.1,27.857,48.688,974.1285,8.2055
339,2016-08-05,1060.975,886.948,25.833,47.716,973.9614999999999,8.2025
340,2016-08-08,1064.407,889.655,28.333,48.935,977.031,8.1905
341,2016-08-09,1060.549,886.214,27.857,48.561,973.3815,8.1925
342,2016-08-10,1048.418,875.67,27.857,48.144,962.0439999999999,8.1415
343,2016-08-11,1046.466,874.036,29.833,49.01,960.251,8.133
344,2016-08-12,1054.765,881.137,29.833,49.267,967.951,8.0415
346,2016-08-16,1069.643,894.079,27.857,48.724,981.861,8.03
347,2016-08-17,1079.83,902.874,27.857,49.034,991.352,8.0355
348,2016-08-18,1073.925,897.699,26.0,47.956,985.8119999999999,7.9955
349,2016-08-19,1058.696,884.481,26.0,47.442,971.5885,7.958
350,2016-08-22,1068.603,892.924,31.25,50.23,980.7635,7.973
351,2016-08-23,1078.317,901.378,28.333,49.093,989.8475000000001,7.994
352,2016-08-24,1082.449,904.954,26.0,48.111,993.7015,7.9695
353,2016-08-25,1062.564,908.242,26.0,47.806,985.403,7.981
354,2016-08-26,1072.144,916.633,28.333,49.191,994.3885,8.006
355,2016-08-30,1092.017,913.017,28.333,49.392,1002.517,7.994
356,2016-08-31,1072.399,895.927,23.75,46.636,984.163,8.0085
357,2016-09-01,1061.396,906.896,28.8,48.942,984.146,8.0315
358,2016-09-02,1079.636,923.061,28.8,49.518,1001.3485000000001,8.0535
359,2016-09-05,1075.845,940.811,31.0,50.789,1008.328,8.059
360,2016-09-06,1092.52,913.277,23.75,47.158,1002.8985,8.118
361,2016-09-07,1100.475,920.309,26.667,48.717,1010.3919999999999,8.137
362,2016-09-08,1091.648,933.684,27.0,48.93,1012.6659999999999,8.1625
363,2016-09-09,1099.956,940.906,27.5,49.408,1020.4309999999999,8.193
364,2016-09-12,1123.562,940.049,23.75,47.999,1031.8055,8.2685
365,2016-09-13,1125.306,963.159,23.75,48.387,1044.2325,8.307
366,2016-09-14,1124.042,962.0,23.75,49.828,1043.021,8.3535
367,2016-09-15,1149.433,984.405,27.5,50.595,1066.9189999999999,8.5285
368,2016-09-16,1174.051,1006.052,30.0,49.618,1090.0515,8.502
369,2016-09-19,1153.916,988.266,30.0,52.121,1071.091,8.5625
370,2016-09-20,1078.672,925.017,24.0,50.391,1001.8445,8.413
371,2016-09-21,1075.932,922.595,27.5,51.932,999.2635,8.398
372,2016-09-22,1085.608,931.076,30.0,53.479,1008.342,8.3395
373,2016-09-23,1088.811,933.896,27.5,52.322,1011.3534999999999,8.269
374,2016-09-26,1081.324,927.32,27.5,52.022,1004.3220000000001,8.314
375,2016-09-27,1081.988,927.942,21.667,49.328,1004.965,8.265
376,2016-09-28,1081.947,927.889,27.0,51.763,1004.9179999999999,8.199
377,2016-09-29,1081.249,927.267,27.0,51.723,1004.258,8.1765
378,2016-09-30,1054.744,924.372,26.25,50.828,989.558,8.185
379,2016-10-03,1052.054,921.864,31.667,53.369,986.9590000000001,8.1955
380,2016-10-04,1051.713,921.511,31.667,51.246,986.612,8.1535
381,2016-10-05,1051.22,921.01,31.667,53.298,986.115,8.1815
